mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Real_IGME_Dist_Fault_m,Real_IGME_Dist_Contact_m,Real_IGME_Fault_Density_5km,Is_Presence,Spatial_Fold
489,Cavón del Pozo - Muro de la T.,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-26,,,,,42.782281,-5.687959,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, and features on Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),1155.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,280130.56084093323,4740142.289753165,13281.2,510.1,0,1,1
490,Cecos I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-20,,,,,43.019984,-6.855363,500.0,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),326.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,185840.90380423603,4770250.867655008,1114.4,2598.5,28,1,1
491,Cecos II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-15,,,,,43.028404,-6.857919,500.0,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),405.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,185675.6324513665,4771195.626548231,1552.1,2292.9,28,1,1
492,Cecos III,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-14,,,,,43.036072,-6.856443,1000.0,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),645.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,185835.07962609263,4772041.750487728,1599.8,1801.4,30,1,1
493,Cecos IV,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-13,,,,,43.025647,-6.853488,1000.0,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),334.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,186022.612601804,4770872.812146013,1695.3,2162.4,28,1,1
494,Cecos V,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-12,,,,,43.034238,-6.846678,1000.0,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),696.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,186621.32056979148,4771801.500609354,2411.3,1172.5,28,1,1
495,Cecos VI,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-11,,,,,43.023443,-6.851769,1000.0,"Guessed in relation to Villarcebollín from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),337.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,186151.44389027503,4770621.585551923,1596.9,2162.0,28,1,1
496,Cerdanya - All Guilleteres sector 1 NE - 1,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.39786735,1.820130111,0.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydraulic opencast mining visible on Google Earth,,1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),1180.0,Areniscas; pizarras y calizas,"Areniscas, pizarras, calizas, cuarcitas y rocas vulcanoclásticas",PALEOZOICO,DEVONICO-CARBONIFERO, ,896738.2831155426,4705218.9577029385,282538.1,246963.7,0,1,5
497,Cerdanya - All Guilleteres sector 1 NE - 2,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.39853497,1.826364395,0.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),1169.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,897247.3065772152,4705322.313899705,283053.1,247482.3,0,1,5
498,Cerdanya - All Guilleteres sector 1 NE - 3,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.39639938,1.82934192,0.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),1127.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,897505.9458898648,4705099.069041777,283225.4,247676.6,0,1,5
499,Cerdanya - All Guilleteres sector 1 NE - 4,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.40234069,1.833771284,0.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),1160.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,897832.9773581936,4705779.769014579,283755.7,248164.5,0,1,5
500,Cerdanya - All Guilleteres sector 1 NE - new?,,Hispania Tarraconensis,Spain,Gerona,Pyrenees,,,,,,,42.4029556,1.815050524,0.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),1260.0,Areniscas; pizarras y calizas,"Ampelitas, cuarcitas, liditas y rocas vulcanoclásticas",PALEOZOICO,SILURICO, ,896287.9973199754,4705760.356096041,282289.0,246665.0,0,1,5
501,Cerro Castaño,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 120,922.0,477.3,372.0,37.93552871,-5.08446693,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),533.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras y calizas",PALEOZOICO,CAMBRICO, ,316819.3067329278,4200710.855711532,6515.8,6631.3,0,1,2
502,Cerro de la Mina,,Hispania Baetica,Spain,Badajoz,,,,BA 60,829.0,354.4,449.3,38.60604095,-6.51042667,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),326.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Conglomerados, areniscas, arcillas, calizas y yesos",CENOZOICO,NEOGENO, ,194304.8412737856,4278907.341575939,1522.5,2112.3,5,1,2
503,Cerro de la Mina,,Hispania Tarraconensis,Spain,Cuenca,,,,CU 2,665.0,802.4,584.0,39.83148876,-1.32055691,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Domergue 1990: 64,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,0,No,0,No,0.0,No,0.0,No,1.0,Confirmado,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),1107.0,Conglomerados; areniscas; calizas; yesos y arcillas versicolores,"Conglomerados, areniscas, arcillas, dolomías, calizas y margas",MESOZOICO,TRIASICO, ,643712.2629008222,4410403.713562686,15795.7,382.9,0,1,5
504,Cerro de la Minas,,Hispania Baetica,Spain,Badajoz,Picos de Aroche,,,BA 53,875.0,328.5,419.0,38.32523434,-6.79570879,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),440.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Calizas y dolomías,PALEOZOICO,CAMBRICO, ,168167.54196638515,4248723.19151628,1990.6,4789.2,5,1,2
505,Cerro de la Minillas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 61,858.0,481.2,425.2,38.41563006,-5.04933271,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),578.0,Granitoides de emplazamiento epi-mesozonal,Granitoides biotíticos,PALEOZOICO,DEVONICO-CARBONIFERO-PERMICO,ROCAS PLUTONICAS HERCINICAS,321085.5102008211,4253920.303296318,11724.9,11654.2,0,1,2
506,Cerro de la Orden,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 27,878.0,415.4,414.3,38.30581558,-5.80017903,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),541.0,Gneises; esquistos; marmoles y vulcanitas,Gneises y anfibolitas,PROTEROZOICO, , ,255153.4224452918,4243457.1251882445,1659.8,1979.5,8,1,2
507,Cerro de las Cruces,,Hispania Baetica,Spain,Badajoz,La Serena,,,BA 51,830.0,392.3,441.8,38.54842637,-6.07279323,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),454.0,Gneises; esquistos; marmoles y vulcanitas,"Esquistos o pizarras, grauwacas y liditas",PROTEROZOICO,RIFEENSE, ,232209.5149470134,4271144.251947225,7998.6,3309.7,0,1,2
508,Cerro de las Minillas,,Hispania Baetica,Spain,Córdoba,Montoro Andújar,,,CO 30,882.0,547.7,415.4,38.33386997,-4.28655637,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),683.0,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Pizarras y grauwacas; conglomerados y calizas,PALEOZOICO,DEVONICO-CARBONIFERO, ,387555.6146174501,4243642.7412629565,1382.9,364.3,11,1,3
509,Cerro de los Almadenes,,Hispania Tarraconensis,Spain,Segovia,,,,SG 1,507.0,554.7,690.6,40.81562208,-4.22543114,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),1073.0,Calizas; dolomias y margas; Areniscas,"Gravas, arenas, areniscas y arcillas. Carbón",MESOZOICO,CRETACICO, ,396651.5420271504,4519012.138998084,9789.7,402.9,0,1,1
510,Cerro de los Venados,,Hispania Baetica,Spain,Jaén,Montoro Andújar,,,J 2,883.0,556.3,406.4,38.25320766,-4.18754703,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),703.0,Granitoides de emplazamiento epi-mesozonal,Granitoides de dos micas,PALEOZOICO,DEVONICO-CARBONIFERO-PERMICO,ROCAS PLUTONICAS HERCINICAS,396094.3042076953,4234576.288003934,1925.3,3485.5,14,1,3
511,Cerro de Valfrío,,Hispania Baetica,Spain,Córdoba,Córdoba,,,CO 116,902.0,498.4,382.5,38.03289831,-4.84589638,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),628.0,Gneises; esquistos; marmoles y vulcanitas,"Cuarcitas, gneises, esquistos, pizarras y grauwacas",PROTEROZOICO-PALEOZOICO,RIFEENSE-VENDIENSE-CAMBRICO, ,338000.8387012368,4211073.266798146,2649.0,2978.8,4,1,2
512,Cerro del Conjuro,,Hispania Baetica,Spain,Granada,Almería,,,GR 1,1042.0,636.3,259.8,36.93229745,-3.28059057,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Domergue 1990: 64,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,0,No,0,No,0.0,No,0.0,No,1.0,Confirmado,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),1356.0,Rocas metamorficas,Micaesquistos grafitosos con granates (M. del Veleta),PROTEROZOICO-PALEOZOICO, ,BLOQUE DE ALBORAN,475012.0090455322,4087398.714318467,25217.1,25217.1,0,1,3
513,Cerro del Cuerno,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-26,,,,,42.493513,-6.248132,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,True,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),1202.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Conglomerados, areniscas, arenas arcósicas, arcillas, calizas y yesos",CENOZOICO,NEOGENO, ,233073.25804654465,4709686.614739241,21646.7,22607.7,0,1,1
514,Cerro del Cura,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 37,860.0,528.8,425.4,38.42267476,-4.50392006,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),598.0,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Pizarras y grauwacas; conglomerados y calizas,PALEOZOICO,DEVONICO-CARBONIFERO, ,368717.8224102729,4253784.246367883,544.4,740.6,10,1,3
515,Cerro del Esparto,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 71,921.0,462.5,370.0,37.9152865,-5.25248305,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),479.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, grauwacas o arcosas, conglomerados y calizas",PROTEROZOICO-PALEOZOICO,VENDIENSE-CAMBRICO, ,301998.1214740497,4198808.293084689,14027.0,7023.7,0,1,2
516,Cerro del Hierro,,Hispania Baetica,Spain,Sevilla,Sevilla,,,SE 6,920.0,430.8,274.4,37.04831911,-5.589874277,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Domergue 1990: 48,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,0,No,0,No,0.0,No,0.0,No,1.0,Confirmado,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),142.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calcarenitas, arenas y limos amarillos",CENOZOICO,NEOGENO, ,269687.38200899865,4103369.931402562,26183.6,116.2,0,1,2
517,Cerro Minado,,Hispania Baetica,Spain,Almería,Almería,,,AL 6,996.0,754.0,309.3,37.36552808,-1.94916604,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),290.0,Rocas metamorficas,"Gneises, migmatitas, micasquistos, esquistos, filitas, mármoles, calizas, y dolomías (M. Alpujárride)",PALEOZOICO-MESOZOICO,TRIASICO,BLOQUE DE ALBORAN,593050.9892017986,4135940.741615802,12768.2,1722.9,0,1,4
518,Cerro Muriano,,Hispania Baetica,Spain,Córdoba,Córdoba,,,CO 39,902.0,504.2,379.3,38.00471301,-4.77935278,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),502.0,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Pizarras y grauwacas; conglomerados y calizas,PALEOZOICO,DEVONICO-CARBONIFERO, ,343781.44566316786,4207831.7939683385,355.3,355.3,20,1,2
519,Ceruñales,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-11,,,,,42.688215,-6.412375,200.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,-19.0,230.0,50.0,250.0,Roman,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hydraulic mining, partly re-using ditch of castro (misinterpreted by Fanzul Perada as evidence for pre-Roman hydraulic mining)","Alvarez González 1993; Sanchez-Palencia and Orejas 1994, 190; Fanjul Peraza 2013",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),791.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,220447.2035392486,4731840.253959615,1772.2,805.6,18,1,1
520,Cexo-Fontechid,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-20,,,,,42.10923,-8.00608,500.0,"Google Earth, placename",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 194",,,,,,,,,,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),761.0,Granitoides de emplazamiento meso-catazonal,Complejos migmatíticos-anatécticos,PALEOZOICO,DEVONICO-CARBONIFERO-PERMICO,ROCAS PLUTONICAS HERCINICAS,86064.5855256195,4674046.048875696,67313.1,64304.6,0,1,1
521,Cha da Veiga,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-100,,,,,42.58465,-7.40935,500.0,Estimated from Google Earth and IGN map,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 197",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),409.0,Conglomerados; areniscas; arcillas y calizas; Evaporitas,"Turbiditas calcáreas. Calizas, calizas arenosas, areniscas y margas arenosas",CENOZOICO,PALEOGENO-NEOGENO, ,138159.3724726616,4724123.868562322,5874.2,5720.7,0,1,1
523,Chan do Cubeiro,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-82,,,,,43.059666,-7.004095,1000.0,"Placename, IGN map, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 201",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),603.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,173930.5048072791,4775226.339823656,1313.6,667.3,42,1,1
