mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade
538,Collado de Trasmundo,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Sil,,AS-03,,,,,42.891095,-6.336247,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fed by aqueduct channel.," Sanchez-Palencia and Orejas 1994, 189; Matías Rodríguez 2013",1.0,0.0,TRUE,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
539,Colmenarejo,,Hispania Tarraconensis,Spain,Madrid,,,,M 1,533.0,574.0,658.5,40.52705831,-3.995123268,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
540,Comba,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-24,,,,,43.203938,-6.645396,1000.0,"Google Earth, placename",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 197",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
541,Compuerto,,Hispania Tarraconensis,Spain,Palencia,León,,,P 3,106.0,505.7,916.3,42.84468253,-4.841430979,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,,,,,,,,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
542,Concepción,,Hispania Baetica,Spain,Huelva,Huelva,,,H 6,938.0,337.0,357.3,37.77196159,-6.67482944,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
543,Constantín,,Hispania Tarraconensis,Spain,Lugo,Cuenca Alta del Miño,,AM-02,,,,,42.89268,-7.241494,500.0,"Placename, Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 188",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
545,Corcoesto,,Hispania Tarraconensis,Spain,La Coruña,Cuenca del Allones,,AL-01,C 2,44.0,181.9,970.3,43.22747548,-8.83494566,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 40; Sanchez-Palencia and Orejas 1994, 188",0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,Modern exploitation estimates quartz veins at up to 148.5 g Au/t and silicified breccia veins at up to 46 g Au/t in narrow zones,Hard rock,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,1,0,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
547,Corno,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-19,,,,,42.24882,-7.661514,2000.0,Guessed from Google Earth and Sanchez-Palencia and Orejas 1994 fig. 12,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 194",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.5,0.9,1.0,0.765,Media Certeza (Grado II)
548,Cornollo,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-51,,,,,43.175748,-6.819351,1000.0,"Placename, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
549,Corpiño,,Hispania Tarraconensis,Spain,Pontevedra,Galicia,,,PO 2,121.0,228.2,915.2,42.75495611,-8.231481851,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"""As in the case of San Finx, these mines were worked by the ancients,  the method being to open up a trench or cast on the back of the lode,  thus forming a pile on either side""""; """"cavernous workings were sometimes resorted to"""". (Borlase 1897: 17). (This is what Borlase refers to as the ""Tyre and Sidon"" reservation near Fontao and Merza.)""",Borlase 1897: 17; Domergue 1990: 41,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,,,,0,No,0,No,0,No,0,No,0,No,1,Confirmado,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
550,Corralín I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-06,,,,,42.9651,-6.676629,0.0,"Google Earth, confirmed by photo at http://www.loasturiano.com/lugar-el-corralin-ruta-514",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",1.0,0.0,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
551,Corralín II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-05,,,,,42.969956,-6.670889,100.0,"Sanchez-Palencia and Orejas 1994, fig. 13; IGN map, and Google Earth.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
552,Corralín III,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-04,,,,,42.974329,-6.667113,500.0,"Guessed in relation to Corralín I and II from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
553,Corrego de Brañal,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-55,,,,,43.127573,-6.792312,1000.0,"Placename, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
554,Pozos / Corta Valladar,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,ER-13,,,,,42.281831,-6.334052,0.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 193",1.0,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,Pozos; ore-crushing anvils now lying in the village.,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,1,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
555,Cortas de Xuan Rata I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-38,,,,,43.276106,-6.690412,1000.0,"Guessed, very approximate after Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",,,,,,,,,,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
556,Cortas de Xuan Rata II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-37,,,,,43.271021,-6.688449,1000.0,"Guessed, very approximate after Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
557,Cortijo de Peralbo,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 49,859.0,501.2,424.1,38.40823539,-4.82000889,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
558,Coto Fortuna,,Hispania Tarraconensis,Spain,Murcia,Cartagena-Mazarrón,,,MU 12,976.0,801.1,336.1,37.59743527,-1.409844499,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,Late Republican/early Julio-Claudia,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Located in the Mazarron region it was a huge mining area as indicated by the archaeological remains of buildings, workings and mining waste (over 2.4 million tons). It had galleries measuring over 2 km in length. It was opened in the Republican period and was leased to mining companies.",Domergue 1990: 64,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,Five ingots of the societas argentifodinarum Ilucronensium found here in the early 20th c.,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
559,Cotofia,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 27,835.0,552.0,443.0,38.58296146,-4.23929458,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
560,Couso / Vega Misada - Los Lagos,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-32,LE 4,158.0,350.7,898.7,42.656124,-6.726638,100.0,"Converted in QGIS from Lambert coords, Madrid 1870, adjusted with Google Earth.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 44; Sanchez-Palencia and Orejas 1994, 192",1.0,0.0,TRUE,,,,,,,,Terrace,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
561,Cousos,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,,LE 52,128.0,405.4,910.4,42.77369785,-6.0659586,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,,,,,,,,,Hard rock,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
563,Covas / Covarradeiras,,Hispania Tarraconensis,Spain,La Coruña,Zona de Prior y Valdoviños,,PV-01,C 5,21.0,229.6,1003.2,43.54639773,-8.2696313,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 201",,,,,,,,,,,Hard rock,Primary,Selective,1,Hipotetico,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
564,Covas,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-81,,,,,43.04589,-6.991571,500.0,"Placename, IGN map, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 201",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
566,Cruz de la Curiaoz,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 103,859.0,513.4,425.4,38.42126628,-4.68039707,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
567,Cuartín de los Moros,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-04,,,,,42.744506,-6.087344,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map placename, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 188; Melcón 2010",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
568,Cubillas,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-18,,,,,42.645041,-6.285813,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 191",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
569,Cuenca del Oro,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-18,,,,,43.03506,-6.862859,500.0,"Guessed in relation to Villarcebollín and other Cecos sites from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
570,Cuentas,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-25,,,,,43.029604,-6.872695,500.0,"Google Earth, IGN map, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
571,Cuesta de Romo,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 90,859.0,501.7,420.0,38.37132984,-4.81368711,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
572,Cuesta del Caballo,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-32,,,,,42.76759,-5.763846,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, and features on Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
573,Cueva de la Lapa,,Hispania Baetica,Spain,Huelva,Picos de Aroche,,,H 32,895.0,316.3,396.7,38.12040179,-6.92596891,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
574,Cueva de la Mora,,Hispania Baetica,Spain,Huelva,Huelva,,,H 2,938.0,324.2,358.9,37.78241534,-6.82072052,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Pyrite,Primary,,0,No,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
575,Cueva de la Paloma,,Hispania Baetica,Spain,Almería,Almería,,,AL 5,995.0,709.9,305.4,37.33702823,-2.44762284,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
576,Cueva de Xuan Rata,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-36,,,,,43.277882,-6.690545,0.0,"GPS, site visit 2010",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Underground adit driven into hillside; prospection?,"Sanchez-Palencia and Orejas 1994, 200",0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
577,Cueva del Hierro,,Hispania Tarraconensis,Spain,Cuenca,,,,,,,,40.58513,-2.037399,0.0,http://www.cuevadelhierro.com/como-llegar-accesos-a-la-mina/,,,,,,,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,http://www.cuevadelhierro.com/,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,,,0,No,0,No,0,No,0,No,0,No,0,No,1,Confirmado,0,1,0,0,1.0,0.75,1.0,0.9125,Alta Certeza (Grado I)
578,Cueva del Monje,,Hispania Baetica,Spain,Huelva,Huelva,,,H 35,961.0,354.5,327.9,37.51221271,-6.46581346,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
579,Dehesa,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 25,878.0,415.2,409.1,38.25890445,-5.80105636,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
580,Dehesa Boyal,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 91,859.0,500.7,417.4,38.34777592,-4.82475832,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
581,Dehesa de Covatillas,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 8,922.0,485.3,364.2,37.86631756,-4.99212838,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
582,Dehesa de la Mesa,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 17,878.0,434.9,401.2,38.19168364,-5.57395462,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
583,Dehesa de los Llanos,,Hispania Baetica,Spain,Córdoba,Córdoba,,,CO 118,902.0,501.8,381.4,38.0233743,-4.80699259,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
584,Dehesa de Quirós,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 95,881.0,504.0,415.4,38.33011872,-4.78670049,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
585,Dehesa Lavera,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 64,858.0,483.4,433.5,38.49075602,-5.02555274,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
586,Dehesa Quebradillas,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 34,860.0,529.3,421.7,38.38935788,-4.49780491,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
587,Diana,,Hispania Baetica,Spain,Sevilla,Sevilla,,,SE 5,939.0,373.8,353.1,37.74445608,-6.255768279,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
588,Diógenes,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 39,862.0,593.7,425.8,38.42919649,-3.76014518,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,1.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,1,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
